review_id,customer_id,product_category,review_text,star_rating,sentiment,review_date,verified_purchase
199,848,Coat,My new favorite coat. Wore it all weekend. ,4,positive,2025-12-31,True
4585,76,Sneaker,The sneaker works for WHAT I need. Wouldn't rave about it though.,2,neutral,2025-12-20,True
824,1740,Trouser,Bought this trouser on a whim nad it's become my favorite piece. The design is so elegant.,4,positive,2025-11-29,False
793,808,Pullover,The fit on this pullover is spot on. No complaints.,5,positive,2025-11-18,False
1412,412,Dress,I'm obsessed with this dress. The quality is perfect. Already ordered another one. ,5,positive,2025-10-16,False
5961,1666,Sneaker,This sneaker is a staple now. I wear it constantly.,3,neutral,2026-03-10,False
582,1686,Sandal,Got this sandal for my wife and they absolutely love it. Shipping was fast too.,5,positive,2025-11-27,False
4465,81,Bag,The bag started the seam ripped within a week. Absolute garbage.,2,negative,2025-11-05,True
878,1513,Pullover,This is my third purchase from ShopSmart and this pullover doesn't disappoint. Great attention to detail.  Minor thread issue but nothing major.,5,positive,2025-12-06,True
3666,1042,Ankle Boot,The ankle boot arrived on time and matches the description. The packaging was nice at least.,3,negative,2026-02-01,False
2408,1538,T-shirt,"Perfect t-shirt! True to size, great material, outstanding color..",4,positive,2025-12-05,False
2845,1246,Coat,"Had high hopes but this coat is really low quality. Color faded significantly.  Love the concept, hate the execution.",2,negative,2025-12-29,True
1855,1812,Pullover,Really GOOD pullover. Bought one for myself and one as a gift.,5,positive,2026-01-26,True
5523,386,T-shirt,Highly recommend this t-shirt. Perfect for everyday wear. You won't be disappointed. ,3,neutral,2025-11-09,True
3996,296,T-shirt,Had high hopes but this t-shirt is really low quality. th fabric is see-through.,1,negative,2025-12-21,False
5704,1683,Trouser,hte trouser is fine for the price. The packaging was nice at least.,3,neutral,2025-10-13,True
4340,761,Sneaker,Thought I was getting a deal but this sneaker is just cheap.,2,negative,2026-02-03,True
4704,72,Pullover,The color of this pullover is completely different from what's shown. There was a hole in the seam.,4,neutral,2025-09-20,True
2639,1167,Dress,Super happy with THIS purchase. The dress is stunning and fits perfectly.,3,positive,2025-11-18,False
950,505,Trouser,Got this trouser for my sister and they absolutely love it. The quality is outstanding. ,5,positive,2026-02-03,True
3609,1353,Sneaker,"After wearing this sneaker once, started falling apart. Extremely poor quality.",1,negative,2025-12-23,True
2524,261,Ankle Boot,Just what I needed. The ankle boot is comfortable and looks sharp...,3,positive,2025-10-27,True
3490,1965,Pullover,Would consider buying this pullover again if it went on sale. Shipping took a while though.,1,negative,2025-12-21,True
2336,1488,Dress,It's a standard dress. Does what it's supposed to do. Sizing runs slightly large. The packaging could have been better.,5,positive,2025-12-19,True
22,176,Bag,Really good bag. bougth one for myself and one as a gift.,5,positive,2025-11-03,True
4999,619,Sandal,I'm obsessed with this sandal. The quality is incredible. Already ordered another one. The sandal arrived on time and matches the description. It's good for the price point.,3,neutral,2026-02-05,True
315,774,Shirt,This shirt is perfect for everyday wear. Looks great and feels comfrotable. ,5,positive,2025-10-07,True
305,1714,Trouser,The material on this TROUSER feels so premium. outstanding quality all around. ,5,positive,2025-09-28,True
1103,1597,Trouser,"Perfect trouser! True to size, great material, superb color. The packaging could have been better.",5,positive,2026-01-10,True
3389,432,Pullover,Tried to make it work but THIS pullover is just bad. Fabric feels like sandpaper.,1,negative,2026-01-28,True
351,123,Ankle Boot,"Great ankle boot, exactly what I was looking for. Fits like a glove.",5,positive,2025-10-25,False
2042,1845,Ankle Boot,The fit on this ankle boot is spot on. No complaints.,4,positive,2026-01-11,True
3916,1274,Dress,Very disappointed with this dress. Fabric feels like sandpaper. Would not recommend. Good packaging at least.,2,neutral,2026-02-12,True
241,1374,Pullover,Highly recommend this pullover. The fabric feels premium. You won't be disappointed. ,3,positive,2025-11-02,True
520,1944,Sandal,Love this sandal! The design is so elegant. Would definitely buy again.,5,positive,2025-12-14,False
5069,253,Trouser,This trouser is a three out of five for me. Nothing wrong with it really.,3,neutral,2025-10-09,True
5209,1890,Bag,The bag looks good but the material is thinner than expected. Overall it's alright. The bag is okay. Nothing special but it does the job. It's comfortable enough.,4,neutral,2026-02-07,False
4002,97,Ankle Boot,Thought I was getting a deal but this ankle boot is just cheap. The color was accurate to the picture.,1,negative,2026-03-05,False
1899,996,Shirt,Been looking for a shirt like tihs forever. So glad I found it.,5,positive,2026-03-12,True
4546,1452,Ankle Boot,Passable ankle boot. My expectations were met but not exceeded. ,3,neutral,2025-12-07,True
1377,1406,T-shirt,"Great t-shirt for the price point. The fabric feels premium.  Perfect t-shirt! True to size, great material, perfect color.",4,positive,2025-09-28,True
980,284,Shirt,It's a standard shirt. Does what it's supposed to do. Not sure if I'd buy it again.,4,positive,2025-12-10,True
2651,446,Ankle Boot,Solid purchase. The ankle boot holds up really well after multiple washes. ,5,positive,2025-11-07,True
5561,464,Bag,"It's a standard bag. Does what it's supposed to do. Sizing runs slightly large. Good in some ways, bad in others.",4,neutral,2025-12-10,True
3888,1168,Sandal,"Wore this sandal a few times. It's fine, nothing special.",1,negative,2025-12-22,True
3022,1285,Bag,Decent enough bag for casual wear. Not for anything special.,3,negative,2026-01-09,True
2103,81,Trouser,Really pleased with how this trouser turned out. amazing.,4,positive,2025-12-29,True
2881,1869,Shirt,Used the shirt exactly once before it started falling apart. Style is cute but that's about it.,1,negative,2026-02-27,True
1127,1137,Pullover,Ordered this pullover last week and already want another color..,5,positive,2026-02-25,True
418,818,Sneaker,The material on this sneaker feels so premium. perfect quality all around. ,4,positive,2026-01-01,True
1346,755,Pullover,It's an average pullover.,3,positive,2026-02-11,True
3021,1730,Trouser,Looked great online but in person this trouser is a disaster. Good packaging at least.,3,negative,2025-10-04,True
3203,1672,Sandal,Would consider buying this sandal again if it went on sale. The packaging was nice at least.,1,negative,2026-01-11,True
2057,684,Ankle Boot,Pleasantly surprised by this ankle boot. Expected less for the price. Shipping took a while though.,5,positive,2026-01-22,True
4881,1918,T-shirt,"Decent enough t-shirt for casual wear. Not for anything special. Wore this t-shirt a few times. It's fine, nothing special.",3,neutral,2025-10-07,True
5203,1833,Pullover,"It's an average pullover. The color is a bit different than expected. Might keep it, might return it. Hard to decide if I should keep it.",4,neutral,2025-12-07,True
306,1671,Bag,Got thsi bag for my mom and they absolutely love it. Love the texture.,5,positive,2025-10-13,True
2740,119,Ankle Boot,ShopSmart needs to do better. This ankle boot is embarrassing. The material feels cheap and thin.,1,negative,2026-03-05,True
1920,157,Dress,Bought this dress on a whim and it's become my favorite piece. Really well made.  Minor thread issue but nothing major.,4,positive,2025-12-01,True
3870,1482,Dress,It's a standard dress. Does what it's supposed to do. Shipping took a while though.,1,negative,2026-03-10,True
1160,1622,Sneaker,absolutely love this sneaker! Worth every penny. Would definitely buy again.,4,positive,2026-02-01,True
4827,1906,Sneaker,"This sneaker is nothing like the description. Very misleading. Good in some ways, bad in others.",2,neutral,2026-01-25,False
1950,1081,Pullover,Solid purchase. The pullover holds up really well after multiple washes.,3,positive,2026-01-09,True
1519,459,Shirt,"Great shirt, exactly what I was looking for. Great attention to detail. Minor thread issue but nothing major.",5,positive,2025-12-15,True
5864,1025,Coat,Average coat. I don't love it but I don't hate it.  The coat arrived on time and matches the description. Material is thinner than I expected.,2,negative,2025-12-11,True
5585,1498,Ankle Boot,"It's an average ankle boot. Nothing wrong WITH it really. Might keep it, might return it.",3,neutral,2025-12-29,True
2695,1282,T-shirt,Been looking for a t-shirt like this forever. So glad I found it.,5,positive,2025-10-26,True
4677,1470,Coat,Passable coat. My expectations were met but not exceeded. ,3,neutral,2025-12-20,True
2604,1739,T-shirt,Five stars. This t-shirt is lovely and I ordered two more.,5,positive,2025-12-02,True
2857,1877,Bag,Looked great online but in person this bag is a disaster.,3,negative,2025-12-19,True
3121,201,Ankle Boot,Returned this ankle boot immediately. The zipper broke on the first use. Very unhappy.,2,negative,2025-12-11,True
4609,1507,Pullover,The pullover does its job. Would I recommend it? Maybe.,3,neutral,2025-10-27,True
911,590,Dress,This dress was a great find. Didn't expect it to be this nice.,4,positive,2026-02-10,True
1336,902,Coat,"amazing coat, exactly what I was looking for. Worth every penny.",5,positive,2025-10-27,True
1941,1203,Pullover,Just what I needed. The pullover is comfortable and looks sharp.,4,positive,2026-01-13,True
5468,1690,Trouser,It fits fine and looks okay. The trouser is nothing to write home about though.,3,neutral,2026-03-01,True
5272,1906,Coat,"Middle of the road coat. Some good aspects, some meh. ",3,negative,2025-10-23,True
3286,1850,Dress,Sizing is completely off adn the material is terrible.,2,negative,2026-01-16,True
4443,1191,Sneaker,Sizing is completely off and the material is terrible. Returning this sneaker.,3,negative,2026-03-04,False
4110,1560,Pullover,The pullover looked nothing like the picture. The fabric is see-through. Would have been great if the quality matched.,3,negative,2026-01-16,True
5526,249,Pullover,The pullover is okay. Nothing special but it does the job. Material is thinner than I expected.,3,neutral,2026-03-13,True
3152,685,T-shirt,Terrible quality. The t-shirt th fabric pilled horribly after just one wash.,1,negative,2025-11-06,False
1350,996,Ankle Boot,My new favorite ankle boot. Wore it all weekend.,5,positive,2025-11-12,False
5011,1016,Pullover,You get what you pay for with this pullover. It's comfortable enough.,3,neutral,2025-09-24,True
2073,37,T-shirt,I'm obsessed with this t-shirt. The quality is lovely. Already ordered another one.  The packaging could have been better.,5,positive,2026-02-26,False
3222,1944,Pullover,Used teh pullover exactly once before it started falling apart.,2,negative,2025-10-03,True
3704,827,Shirt,I've seen worse and I've seen better. This shirt is right in the middle.,3,negative,2026-02-24,True
1761,123,Ankle Boot,Amazing quality for the price. This ankle boot is perfect!,5,positive,2026-01-30,True
3260,853,Coat,Do not buy this coat. th zipper broke on the first use. Complete waste of money. Would have been great if the quality matched. My wife got this for me and I'm honestly embarrassed to wear it. The fit is completely wrong.,3,neutral,2026-02-02,False
2598,1001,Ankle Boot,Can't believe how beautiful tihs ankle boot is for the price. Seriously impressed.,5,positive,2025-10-03,True
2600,401,T-shirt,Been looking for A t-shirt like this forever. So glad I found it.,4,neutral,2026-03-10,True
3820,851,T-shirt,The stitching on this t-shirt is terrible. Quality is nowhere near the pictures. Looks like a knockoff.,3,negative,2025-09-17,True
1402,445,Bag,So top-notch! The bag fits perfectly and the color is vibrant.,5,positive,2025-09-29,True
4703,1286,Sandal,"You get what you pay for with this sandal. Nothing wrong with it really.  Some things I like, some I don't.",4,neutral,2025-11-13,True
265,1907,Shirt,Highly recommend this shirt. The design is so elegant. You won't be disappointed. Sizing runs a little large but still works.,4,positive,2025-10-25,True
5840,1163,Trouser,hte trouser does its job. Would I recomend it? Maybe.,4,neutral,2026-01-15,False
2901,548,Coat,Second time ordering from ShopSmart and second time being disappointed with this coat.,1,negative,2026-03-13,True
2173,1199,Trouser,The trouser arrived on time and matches the description. Material is thinner than I expected. ,4,positive,2026-03-10,True
693,35,Pullover,This pullover is a staple now. I wear it constantly.,5,positive,2026-01-24,True
2180,1818,Ankle Boot,The ankle boot is fine for the price.,5,positive,2025-09-26,True
2731,1198,Coat,Returned this coat immediately. The elastic stretched out immediately. Very unhappy.,2,negative,2025-11-21,True
1045,723,Sandal,Love this sandal! Very versatile piece. Would definitely buy again.,4,positive,2025-10-07,True
5586,631,Coat,Got this coat as a backup.,2,neutral,2025-10-27,False
2081,1944,T-shirt,"For the price, this t-shirt is reasonable. Don't expect luxury though.",5,positive,2026-01-19,True
1603,103,Shirt,Solid purchase. The shirt holds up really well after multiple washes. A+ quality. This shirt feels like it should cost twice as much.,5,positive,2026-02-07,True
3912,369,Trouser,The color of this trouser is completely different from what's shown. Fabric feels like sandpaper. Can't believe this trouser passed quality control. It smells like chemicals.,2,negative,2025-10-27,True
1038,1159,Pullover,Pleasantly surprised by this pullover. Expected less for the price. Color is slightly different than shown.,5,positive,2025-10-13,True
2543,175,T-shirt,Got this t-shirt for my husband and they absolutely love it. The fabric feels premium.,5,positive,2026-03-03,True
3165,734,Dress,"An okay purchase. The dress has both pros and cons. Love the concept, hate the execution.",1,negative,2026-02-10,True
1462,1203,Shirt,Got tons of compliments on tihs shirt. Will order again...,3,positive,2026-02-04,True
1699,1544,Dress,A+ quality. This dress feels like it should cost twice as much.,5,positive,2026-01-31,False
5456,891,Dress,Average dress. I don't love it but I don't hate it. ,2,neutral,2025-12-21,True
5205,370,T-shirt,The stitching on this t-shirt is terrible.,3,neutral,2025-12-11,False
1498,1001,Coat,"It's an average coat. Not sure if I'd buy it again. Might keep it, might return it.",4,positive,2025-11-01,True
733,763,T-shirt,The t-shirt arrived fast and looks even better in person. Fits like a glove...,4,positive,2025-12-08,True
1512,1600,Shirt,So superb! The shirt fits perfectly and the color is vibrant.,5,positive,2025-10-26,True
4317,1166,Trouser,Thought I was getting a deal but this trouser is just cheap.,2,negative,2026-01-10,True
359,1149,Coat,Been looking for a coat like this forever. So glad I found it.,5,positive,2025-09-18,False
5079,1292,Pullover,The pullover is fine for the price. Nothing wrong with it really.,4,neutral,2025-12-12,False
5237,701,Bag,Mixed feelings about this bag. Fits like a glove. but it runs a bit large.  Hard to decide if I should keep it.,4,neutral,2025-11-24,False
5185,846,Sandal,An okay purchase. The sandal has both pros and cons.,2,neutral,2026-02-25,True
3583,232,Sneaker,Huge letdown. The sneaker doesn't look anything like the listing.  The color was accurate to the picture.,1,negative,2026-02-26,False
4377,145,Shirt,An okay purchase. The shirt has both pros and cons...,2,negative,2025-12-15,True
5078,1973,Sneaker,"For the price, this sneaker is reasonable. Don't expect luxury though...",3,neutral,2026-02-02,True
1596,1917,Sandal,The fit on this sandal is spot on. No complaints.,4,positive,2026-01-26,True
2287,102,Dress,Finally found a dress that actually looks like the pictures. Color is exactly as shown. Color is slightly different than shown.,5,positive,2025-11-29,False
1210,442,Dress,"For the price, this dress is reasonable. Don't expect luxury though. Price is a bit steep but worth it.",3,positive,2026-02-13,True
5126,769,Coat,Would consider buying this coat again if it went on sale. Not sure if I'd buy it again.,3,neutral,2026-03-08,True
3816,159,Dress,I'd give this dress a solid B minus. Gets the job done.,3,negative,2025-12-20,True
2279,1547,Trouser,This trouser exceeded my expectations. The design is so elegant. 5 stars!,5,positive,2025-11-23,False
5895,1045,Sandal,Not blown away by this sandal but I'll keep it. Not sure if I'd buy it again.,3,neutral,2026-02-07,True
5702,469,Ankle Boot,It's a standard ankle boot. Does what it's supposed to do. Shipping took a while though.,3,neutral,2025-11-13,True
8,1356,Pullover,The material on this pullover feels so premium. stunning quality all around.,3,positive,2026-02-05,True
1777,271,T-shirt,The material on this t-shirt feels so premium. top-notch quality all around.,5,positive,2025-09-30,True
2310,969,Coat,An okay purchase. The coat has both pros and cons.  Sizing runs a little large but still works.,5,positive,2026-03-12,True
2220,1615,Sandal,Not blown away by this sandal but I'll keep it. Shipping took a while though.,5,positive,2026-01-10,False
30,566,Bag,It's a standard bag. Does what it's supposed to do. The color is a bit different than expected.,4,positive,2025-10-03,False
2466,1095,Sneaker,"Great sneaker, exactly what I was LOOKING for.",5,positive,2026-02-15,True
126,717,Bag,"Great bag, exactly what I was looking for. The fabric feels premium. ",5,positive,2026-02-04,True
2469,1175,Coat,tihs is my third purchse from ShopSmart and this coat doesn't disappoint. The fabric feels premium. Ordered this coat last week and already want another color.,5,positive,2025-11-26,False
1203,621,Ankle Boot,Finally found a ankle boot that actually looks like the pictures. The design is so elegant.,5,positive,2025-12-22,False
5223,979,T-shirt,This t-shirt is serviceable. The packaging was nice at least. Would consider alternatives next time.,3,neutral,2026-01-10,False
3243,553,Bag,Do not buy this bag. There was a hole in the seam. Complete waste of money.,2,neutral,2026-01-25,True
2527,1842,Bag,This bag exceeded my expectations. Color is exactly as shown. 5 stars!  Price is a bit steep but worth it.,4,positive,2025-10-06,True
1571,914,Shirt,Ordered this shirt last week and already want another color.,5,positive,2026-02-28,True
915,56,Pullover,Super comfortable pullover. Great for everyday wear.,4,positive,2025-10-24,False
293,357,T-shirt,Love this t-shirt! The fabric feels premium. Would definately buy again.,5,positive,2025-11-27,True
327,1234,Bag,The bag looked exactly like the photo. Very happy with it. Shipping took a while though.,4,positive,2025-10-20,True
4376,2000,Shirt,Can't even give this shirt away.,1,negative,2026-01-25,True
2421,1265,Bag,Wore this bag to a date night and got so many compliments. lovely!,4,positive,2026-02-20,True
1227,1971,Sandal,Really good sandal.,5,positive,2025-11-20,True
2562,205,Sneaker,tihs is my third purchase from ShopSmart nad this sneaker doesn't disappoint. Very versatile piece. Sizing runs a little large but still works.,4,positive,2025-11-10,True
5335,924,Coat,This coat is a three out of five for me. Material is thinner than I expected. The quality is acceptable for a coat at this price point. The color is a bit different than expected.,4,neutral,2025-10-04,False
456,1300,Dress,The fit on tihs dress is SPOT on. No complaints.,5,positive,2025-12-10,True
4604,1218,Dress,You get what you pay for with this dress. The packaging was nice at least. Hard to decide if I should keep it.,3,neutral,2026-02-05,True
2231,1472,Sandal,Wore thsi sandal to a job interview adn got so many compliments. incredible!  Minor thread issue but nothing major.,5,positive,2026-01-26,True
3513,1265,Sandal,"After wearing this sandal once, the color bled everywhere.",1,negative,2026-01-30,False
428,319,Pullover,Super comfortable pullover.,4,positive,2025-12-23,True
3194,221,Pullover,Not worth the money at all. The pullover feels like it'll fall apart any day.,1,negative,2026-01-08,True
4498,451,T-shirt,The t-shirt started the seam ripped within a week. Absolute garbage.,1,neutral,2025-10-21,True
5661,1740,T-shirt,My partner got this for me and I'm honestly embarrassed to wear it. The buttons fell off immediately.,3,neutral,2026-01-05,True
1363,700,Sandal,Just what I needed. hte sandal is comfortable and looks sharp.,5,positive,2025-09-19,True
3743,1434,Pullover,Can't believe this pullover passed quality control. The fabric is see-through.,2,negative,2026-01-19,True
844,776,Pullover,Just what I needed. The pullover is comfortable nad looks sharp.,5,positive,2025-11-15,False
4672,645,Dress,This dress is serviceable. Not sure if I'd buy it again. Would consider alternatives next time.,3,neutral,2025-11-20,True
2615,458,Bag,The bag is neither great nor terrible. Just average.,5,positive,2025-11-05,True
109,846,Bag,The material on thsi bag feels so premium.,5,positive,2026-01-27,True
2159,757,Ankle Boot,Got tons of compliments on thsi ankle boot. Will order again.,5,positive,2026-02-15,True
2484,63,Dress,Finally found a DRESS that actually looks like the pictures. Great attention to detail. Not the softest material but looks great.,4,positive,2025-09-27,True
5634,649,Pullover,Been looking for a pullover like this forever. So glad I found it. My friend loved it but I'm not sure.,3,neutral,2026-01-26,True
213,371,Coat,"Great coat, exactly what I was looking for. Worth every penny.",4,positive,2026-01-18,False
468,802,T-shirt,Great t-shirt for the price point. Great attention to detail. ,3,positive,2025-11-17,False
160,1610,Shirt,Solid purchase. The shirt holds up really well after multiple washes.,5,neutral,2025-12-27,True
926,583,Sandal,Decent enough sandal for casual wear.,5,positive,2026-03-12,True
124,575,Trouser,The trouser looked exactly like the photo. Very happy with it...,4,positive,2025-12-04,False
2449,676,Dress,Just what I needed. The dress is comfortable and looks sharp.,5,positive,2025-12-24,True
5238,1510,Pullover,Passable pullover. MY expectations were met but not exceeded.,3,neutral,2026-02-12,False
3316,1704,Dress,Save your money and skip this dress. Fabric feels like sandpaper.,1,negative,2026-02-25,True
5200,372,Dress,"Not bad, not great. The dress is exactly what you'd expect for this price.",3,neutral,2025-10-28,True
1780,1131,Ankle Boot,"Got this ankle boot as a backup. It's decent, not amazing. Nothing wrong with it really.",5,positive,2025-10-04,True
4405,511,Sneaker,Returned this SNEAKER immediately. There was a hole in the seam. Very unhappy. ,1,negative,2025-10-19,True
4583,668,Pullover,The pullover is okay.,2,neutral,2025-11-14,False
2837,1875,Sneaker,"The sneaker works for what I need. Wouldn't rave about it though. Love the concept, hate the execution.",2,negative,2025-11-08,True
5815,808,Dress,Mixed feelings about this dress. Super comfortable too. but the material is thinner than expected.,4,neutral,2026-01-31,True
104,1943,T-shirt,The material on this t-shirt feels so premium.,5,positive,2025-10-01,False
5524,1803,Sandal,Mixed feelings about this sandal.,3,neutral,2025-10-22,True
4187,1711,Bag,Thought I was getting a deal but this bag is just cheap..,1,negative,2026-02-23,True
4145,1474,Pullover,I bought tihs pullover for a a party and had to return it because There was a hole in the seam..,2,negative,2025-09-24,True
4980,1154,Sneaker,This sneaker IS serviceable. The color is a bit different than expected. Would consider alternatives next time.,3,neutral,2026-01-06,True
4409,1714,T-shirt,Used the t-shirt exactly once before it started falling apart.,1,negative,2025-10-10,True
5978,1161,T-shirt,You get what you pay for with this t-shirt. Nothing wrong with it really. My friend loved it but I'm not sure. The t-shirt does its job. Would I recommend it? Maybe.,2,neutral,2025-11-29,True
3891,1673,Ankle Boot,This ankle boot is nothing like the description. Very misleading.,2,negative,2026-02-03,True
4584,1378,Trouser,Passable trouser. My expectations were met but not exceeded.,3,neutral,2026-03-07,True
194,847,T-shirt,Got tons of compliments on thsi t-shirt. Will order again.,5,positive,2025-12-25,True
4027,1318,Dress,Tried to make it work but this dress is just bad. The fit is completely wrong.,2,negative,2025-09-23,True
5920,1072,Sneaker,"Would consider buying this sneaker again if it went on sale. Material is thinner than I expected. Got this sneaker as a backup. It's decent, not amazing. It's comfortable enough.",3,neutral,2025-12-06,True
3032,1756,Bag,Decent bag. The material could be better but the style is nice.,1,negative,2025-12-22,True
4477,1518,Shirt,Really uncomfortable shirt.,1,negative,2026-01-02,False
2882,178,Sneaker,ShopSmart needs to do better. This sneaker is embarrassing. The material feels cheap and thin.,1,negative,2025-09-30,False
4414,360,Shirt,"After wearing thsi shirt once, lost its shape completely.",1,negative,2025-09-23,True
3070,1828,Coat,The coat started the seam ripped within a week. Absolute garbage.,2,negative,2025-10-06,True
4229,967,T-shirt,Sizing is completely off and the material is terrible. Returning this t-shirt. Shipping was fast though.,2,negative,2025-09-22,True
1345,1035,Sneaker,Not blown away by this sneaker but I'll keep it. The color is a bit different than expected.,4,positive,2026-01-09,False
3281,300,Trouser,I've bought better trousers at the dollar store honestly. The material feels cheap and thin. Would have been great if the quality matched.,3,negative,2026-01-31,True
3050,317,Bag,Can't even give this bag away. That's how bad it is.,2,negative,2026-03-12,True
4248,470,T-shirt,This t-shirt is cheaply made. The elastic stretched out immediately. Expected much better from ShopSmart.,3,negative,2026-02-16,True
2897,652,T-shirt,The t-shirt is okay. Nothing special but it does the job. I've had it for a week and it's holding up.,1,negative,2026-02-17,True
827,395,Dress,Best dress I've bought in a long time. Love the texture.,5,positive,2025-12-23,False
4124,1425,T-shirt,Can't even give this t-shirt away. That's how garbage it is.,2,negative,2026-01-05,True
2638,1893,Shirt,Best shirt I've bought in a long time. Great attention to detail.,5,positive,2026-02-03,True
908,50,T-shirt,No issues at all with this t-shirt. Quality is solid... Shipping took a while though.,4,positive,2026-01-07,True
833,151,Dress,An okay purchase. The dress has both pros and cons.,5,positive,2025-12-23,True
1816,1434,Shirt,Can't believe how excellent this shirt is for the price. Seriously impressed.,4,positive,2025-11-22,False
3803,1198,Sandal,"Got this sandal as a backup. It's decent, not amazing. It's good for the price point. Good packaging at least.",1,negative,2025-10-10,True
4671,311,Pullover,"It's a standard pullover. Does what it's supposed to do. Sizing runs slightly large. Some things I like, some I don't.",4,neutral,2025-09-19,True
2803,627,Sneaker,Would consider buying this sneaker again if it went on sale. The packaging was nice at least.,3,negative,2025-12-01,False
80,1873,Dress,Amazing quality for the price. This dress is lovely!,4,neutral,2026-01-16,True
5426,1001,Ankle Boot,The ankle boot is okay. Nothing special but it does the job. It's comfortable enough. ,3,neutral,2026-01-06,True
1712,1756,Pullover,No issues at all with this pullover. Quality is solid...,5,positive,2026-02-28,True
406,882,Sneaker,Been looking for a sneaker like this forever. So glad I found it.,4,positive,2025-11-08,True
2416,1787,Shirt,This shirt is a staple now.,5,positive,2026-02-15,True
2420,782,Coat,Decent enough coat for casual wear. Not for anything special. A+ quality. This coat feels like it should cost twice as much.,5,positive,2025-11-20,True
5398,575,Pullover,An okay purchase. The pullover has both pros and cons. I'd give this pullover a solid B minus. Gets the job done.,4,neutral,2025-09-21,False
5936,1036,Pullover,Not blown away by this pullover but I'll keep it. It's comfortable enough.,3,negative,2025-11-10,True
2325,529,Pullover,The pullover is fine for the price.,5,positive,2025-10-29,True
3359,1938,Shirt,The quality just isn't there. This shirt feels flimsy and looks worse.,3,negative,2025-11-01,True
3807,1182,Trouser,The trouser works for what I need. Wouldn't rave about it though.,1,negative,2025-12-20,True
519,1948,Sneaker,Passable sneaker. My expectations were met but not exceeded... The packaging could have been better.,5,positive,2026-01-09,True
1872,1684,Dress,So lovely! The dress fits perfectly and the color is vibrant.,5,positive,2026-01-01,False
671,941,Pullover,"Comfortable, stylish, and well-made. This pullover checks all the boxes...",5,positive,2025-10-13,True
3303,125,Bag,th sizing is way off. Ordered my usual size but this bag barely fits even though I sized up. ,1,negative,2026-01-09,True
828,6,T-shirt,Best t-shirt I've bought in a long time.,5,neutral,2026-01-15,True
3637,654,Dress,The dress looks good but it runs a bit large. Overall it's alright. Can't even give this dress away. That's how bad it is.,1,negative,2025-10-05,True
5404,1310,Coat,Love this coat! Color is exactly as shown. Would definitely buy again.,3,neutral,2026-01-09,True
2621,1338,Pullover,Passable pullover. My expectations were met but not exceeded.,4,positive,2025-12-31,True
5897,434,Trouser,"For the price, this trouser is reasonable. Don't expect luxury though. Wore this trouser a few times. It's fine, nothing special.",3,neutral,2025-12-02,False
4580,392,T-shirt,"It's an average t-shirt. It's comfy enough. Might keep it, might return it.",4,neutral,2025-11-26,True
5493,536,Sneaker,The quality is acceptable for a sneaker at this price point. I've had it for a week and it's holding up.,3,neutral,2025-12-11,False
3276,1405,Bag,Decent bag. hte material could be better but the style is nice.,1,negative,2026-02-26,True
3966,641,Dress,I bought this dress for a work and had to return it because The elastic stretched out imediately.,2,negative,2025-12-05,True
4815,1414,Bag,The bag works for what I need. Wouldn't rave about it though.  This bag is a three out of five for me. Material is thinner than I expected.,2,neutral,2026-02-23,False
2020,275,Bag,No issues at all with this bag. Quality is solid.,5,positive,2025-11-11,False
529,803,Coat,Just what I needed. The coat is comfortable and looks sharp.,5,positive,2025-11-17,True
2766,983,Sneaker,Very disappointed with this sneaker.,3,negative,2025-11-14,True
5775,1029,Bag,The bag looks good but it wrinkles easily. Overall it's alright.,3,neutral,2025-10-21,False
487,1947,Coat,Great coat for the price point. Love the texture.,5,positive,2025-11-06,True
848,1694,Bag,The bag looked exactly like the photo. Very happy with it. ,5,positive,2025-10-30,False
4164,825,Ankle Boot,"The stitching on tihs ankle boot is terrible. It smells like chemicals. Looks like a knockoff. Love the concept, hate the execution.",1,negative,2026-01-31,True
1020,1412,Bag,Five stars.,5,positive,2026-01-17,False
1303,985,Shirt,Decent shirt. The material could be better but the style is nice.,5,positive,2025-11-19,False
4600,932,Sandal,"Pleasantly surprised by this sandal. Expected less for the price. Good in some ways, bad in others.",3,neutral,2025-12-18,True
518,463,Trouser,Wore this trouser to a job interview and got so many compliments. excellent!,5,positive,2025-10-13,True
3517,1889,Bag,This bag is cheaply made. Material started pilling right away. Expected much better from ShopSmart.,1,negative,2026-01-04,True
4283,1047,Shirt,My mom got this for me and I'm honestly embarrassed to wear it. Color faded significantly.,1,negative,2026-01-04,True
294,1799,Coat,The fit on this coat is spot on. No complaints.,3,positive,2026-01-05,True
1569,83,T-shirt,This t-shirt was a great find. Didn't expect it to be this nice. Not the softest material but looks great.,5,positive,2026-01-19,True
560,1834,Bag,Amazing quality for teh price. This bag is outstanding! ,5,positive,2026-02-06,False
491,295,Shirt,Five stars. This shirt is lovely and I ordered two more.,5,positive,2025-12-01,True
3288,1053,Coat,The stitching on this coat is terrible.,2,neutral,2026-03-12,True
5233,422,Sandal,Not blown away by this sandal but I'll keep it. Material is thinner than I expected.,2,neutral,2025-11-06,True
1939,621,Trouser,Highly recommend this trouser.,5,positive,2025-12-30,True
405,758,Bag,This bag is perfect for winter. Looks great and feels comfortable.,5,positive,2026-02-14,True
